date,department,system,login_failures,new_device_connections,phishing_email_signals,privileged_access_attempts,suspicious_ip_accesses,unusual_file_downloads,total_events,unique_users,unique_devices,external_ip_events,off_hours_events,high_severity_events,total_download_volume_mb,external_ip_ratio,off_hours_ratio,high_severity_ratio,login_failures_7d_avg,login_failures_spike_ratio,suspicious_ip_accesses_7d_avg,suspicious_ip_accesses_spike_ratio,unusual_file_downloads_7d_avg,unusual_file_downloads_spike_ratio,new_device_connections_7d_avg,new_device_connections_spike_ratio,phishing_email_signals_7d_avg,phishing_email_signals_spike_ratio,privileged_access_attempts_7d_avg,privileged_access_attempts_spike_ratio,total_events_7d_avg,total_events_spike_ratio,external_ip_events_7d_avg,external_ip_events_spike_ratio,off_hours_events_7d_avg,off_hours_events_spike_ratio,rule_based_score,incident_probability,incident_next_7d,primary_driver,ml_incident_probability,anomaly_score,final_risk_score,risk_level
2026-03-13,Finance,finance-erp,11,0,0,0,3,0,14,14,14,6,4,0,0,0.4285714285714285,0.2857142857142857,0.0,6.571428571428571,1.4528301886792454,3.571428571428572,0.65625,2.857142857142857,0.0,1.1428571428571428,0.0,3.2857142857142856,0.0,2.7142857142857144,0.0,20.142857142857142,0.6621621621621622,10.285714285714286,0.5316455696202531,7.714285714285714,0.4590163934426229,27.86,0.108,0,Login failures,0.160259535527855,22.69802927022261,19.99,Low
2026-03-13,Finance,payroll-db,5,3,6,5,0,2,21,21,21,12,4,7,4699,0.5714285714285714,0.1904761904761904,0.3333333333333333,7.714285714285714,0.5737704918032787,4.0,0.0,1.8571428571428568,0.7,1.7142857142857142,1.1052631578947367,1.8571428571428568,2.1,1.7142857142857142,1.8421052631578947,18.857142857142858,1.0575539568345322,8.857142857142858,1.217391304347826,6.0,0.5714285714285714,77.59,0.8076,1,Phishing patterns,0.8480088813723898,22.190741378736767,73.61,High
2026-03-13,Human Resources,benefits-db,6,0,2,0,1,0,9,9,9,3,1,0,0,0.3333333333333333,0.1111111111111111,0.0,5.571428571428571,0.9130434782608696,2.571428571428572,0.2799999999999999,1.4285714285714286,0.0,1.2857142857142858,0.0,4.0,0.4,1.5714285714285714,0.0,16.428571428571427,0.5163934426229508,10.285714285714286,0.2658227848101265,6.428571428571429,0.1346153846153846,14.21,0.0576,0,Login failures,0.09704857888507469,14.722956717995663,11.58,Low
2026-03-13,Human Resources,hr-portal,6,0,2,2,1,0,11,11,11,7,1,2,0,0.6363636363636364,0.0909090909090909,0.1818181818181818,5.285714285714286,0.9545454545454546,2.4285714285714284,0.2916666666666667,1.5714285714285714,0.0,1.4285714285714286,0.0,3.857142857142857,0.4117647058823529,0.7142857142857143,1.1666666666666663,15.285714285714286,0.6754385964912281,8.571428571428571,0.7313432835820896,6.428571428571429,0.1346153846153846,29.73,0.1345,0,Login failures,0.17070284293216378,6.759197313247141,18.69,Low
2026-03-13,Library,digital-archives,2,2,4,0,3,2,13,13,12,7,2,6,6794,0.5384615384615384,0.1538461538461538,0.4615384615384615,3.4285714285714284,0.4516129032258064,1.2857142857142858,1.3125,3.142857142857143,0.4827586206896552,2.857142857142857,0.5185185185185185,1.0,2.0,1.7142857142857142,0.0,13.428571428571429,0.900990099009901,6.571428571428571,0.9245283018867924,6.0,0.2857142857142857,41.77,0.461,1,Phishing patterns,0.6482094988189907,17.23155402632355,51.92,Medium
2026-03-13,Library,library-catalog,5,2,0,1,1,2,11,11,11,4,1,1,7521,0.3636363636363636,0.0909090909090909,0.0909090909090909,4.714285714285714,0.875,0.5714285714285714,0.6363636363636364,3.857142857142857,0.4117647058823529,3.0,0.5,1.0,0.0,1.2857142857142858,0.4375,14.428571428571429,0.7129629629629629,5.428571428571429,0.6222222222222222,5.428571428571429,0.1555555555555555,18.76,0.088,0,Login failures,0.12458136041008472,13.051376632788665,14.12,Low
2026-03-13,Registrar,registration-api,9,1,4,2,2,1,19,19,19,7,4,7,1471,0.3684210526315789,0.2105263157894736,0.3684210526315789,6.0,1.2857142857142858,2.2857142857142856,0.6086956521739131,1.0,0.5,0.8571428571428571,0.5384615384615384,2.7142857142857144,1.0769230769230769,2.857142857142857,0.5185185185185185,15.714285714285714,1.1367521367521367,7.857142857142857,0.7903225806451613,6.285714285714286,0.5490196078431373,56.15,0.4198,0,Login failures,0.46108926934204,5.58471808199667,42.54,Medium
2026-03-13,Registrar,student-records,5,1,1,1,2,0,10,10,10,3,3,2,0,0.3,0.3,0.2,7.285714285714286,0.6034482758620691,3.4285714285714284,0.4516129032258064,1.2857142857142858,0.0,1.1428571428571428,0.4666666666666667,2.2857142857142856,0.3043478260869565,4.142857142857143,0.1944444444444444,19.571428571428573,0.486111111111111,10.857142857142858,0.253012048192771,7.285714285714286,0.3620689655172414,21.59,0.1018,1,Login failures,0.35091313131856827,10.380416796321828,28.01,Low
2026-03-13,Research Lab,hpc-cluster,25,3,7,6,4,12,57,57,55,22,42,24,29840,0.3859649122807017,0.7368421052631579,0.4210526315789473,9.571428571428571,2.364864864864865,4.142857142857143,0.7777777777777777,5.0,2.0,3.2857142857142856,0.7000000000000001,1.5714285714285714,2.7222222222222223,3.2857142857142856,1.4,26.857142857142858,2.046153846153846,12.428571428571429,1.6382978723404256,14.571428571428571,2.6972477064220186,99.9,0.9998,1,Login failures,0.9944281695358523,80.53619656713178,96.72,High
2026-03-13,Research Lab,research-data-vault,15,4,4,6,6,6,41,41,40,23,28,19,16989,0.5609756097560976,0.6829268292682927,0.4634146341463415,10.857142857142858,1.2650602409638554,4.142857142857143,1.1666666666666663,6.857142857142857,0.7636363636363637,3.4285714285714284,0.9032258064516128,3.142857142857143,0.9655172413793104,3.7142857142857135,1.2727272727272727,32.142857142857146,1.237068965517241,14.285714285714286,1.5046728971962615,17.285714285714285,1.53125,99.26,0.9945,1,Login failures,0.997718551490198,59.879497019466534,93.66,High
2026-03-13,Student Services,housing-api,6,3,5,1,3,0,18,18,18,9,4,3,0,0.5,0.2222222222222222,0.1666666666666666,6.714285714285714,0.7777777777777778,2.571428571428572,0.84,1.8571428571428568,0.0,2.7142857142857144,0.8076923076923077,3.142857142857143,1.206896551724138,1.4285714285714286,0.4117647058823529,18.428571428571427,0.9264705882352942,9.714285714285714,0.8400000000000001,5.714285714285714,0.5957446808510638,56.9,0.5495,0,Phishing patterns,0.38583218820775317,7.237416393709891,38.46,Medium
2026-03-13,Student Services,student-portal,8,1,2,3,0,0,14,14,14,5,4,3,0,0.3571428571428571,0.2857142857142857,0.2142857142857142,5.714285714285714,1.1914893617021276,2.2857142857142856,0.0,1.5714285714285714,0.0,2.7142857142857144,0.2692307692307692,2.4285714285714284,0.5833333333333334,0.7142857142857143,1.7499999999999998,15.428571428571429,0.8521739130434781,7.714285714285714,0.5737704918032787,5.857142857142857,0.5833333333333334,34.65,0.1766,1,Login failures,0.5549404404096886,11.309767322169407,43.66,Medium
2026-03-14,Admissions,admissions-portal,3,1,3,0,1,0,8,8,8,7,3,1,0,0.875,0.375,0.125,6.714285714285714,0.3888888888888889,1.8571428571428568,0.35,1.2857142857142858,0.0,1.5714285714285714,0.3888888888888889,3.0,0.75,1.7142857142857142,0.0,16.142857142857142,0.4666666666666667,8.714285714285714,0.7205882352941178,5.571428571428571,0.4565217391304348,30.74,0.1463,0,Phishing patterns,0.10994600301612605,10.837255445444299,15.91,Low
2026-03-14,Admissions,application-db,4,3,1,0,0,3,11,11,11,2,3,1,5531,0.1818181818181818,0.2727272727272727,0.0909090909090909,6.857142857142857,0.5090909090909091,2.571428571428572,0.0,0.8571428571428571,1.6153846153846154,2.142857142857143,0.9545454545454546,3.4285714285714284,0.2258064516129032,1.7142857142857142,0.0,17.571428571428573,0.5923076923076923,9.857142857142858,0.1842105263157894,6.285714285714286,0.4117647058823529,16.75,0.0755,0,Unusual downloads,0.13990840681287578,16.241158518361047,15.02,Low
2026-03-14,Finance,finance-erp,2,0,0,3,1,1,7,7,7,2,0,3,4476,0.2857142857142857,0.0,0.4285714285714285,7.0,0.25,3.571428571428572,0.21875,2.142857142857143,0.3181818181818182,1.0,0.0,2.2857142857142856,0.0,2.142857142857143,0.9545454545454546,18.142857142857142,0.3656716417910448,9.0,0.2,6.571428571428571,0.0,15.3,0.0807,0,Privileged access attempts,0.04484031272241167,21.317542779352895,9.71,Low
2026-03-14,Finance,payroll-db,3,1,2,0,1,1,8,8,8,7,1,3,1929,0.875,0.125,0.375,7.714285714285714,0.3442622950819671,3.571428571428572,0.21875,2.142857142857143,0.3181818181818182,2.0,0.3333333333333333,2.7142857142857144,0.5384615384615384,1.8571428571428568,0.0,20.0,0.3809523809523809,9.428571428571429,0.6712328767123288,6.0,0.1428571428571428,25.4,0.089,0,Phishing patterns,0.12249945406947087,13.067002463019364,15.66,Low
2026-03-14,Human Resources,benefits-db,2,0,3,0,4,1,10,10,10,7,2,4,4147,0.7,0.2,0.4,5.142857142857143,0.3255813953488372,2.4285714285714284,1.1666666666666667,1.1428571428571428,0.4666666666666667,1.1428571428571428,0.0,3.7142857142857135,0.6363636363636364,1.4285714285714286,0.0,15.0,0.625,8.857142857142858,0.7101449275362318,5.428571428571429,0.3111111111111111,38.7,0.2023,0,Suspicious IP access,0.2093445470707309,8.921979504341175,23.57,Low
2026-03-14,Human Resources,hr-portal,5,1,2,2,0,0,10,10,10,4,1,2,0,0.4,0.1,0.2,5.571428571428571,0.7608695652173914,2.2857142857142856,0.0,1.4285714285714286,0.0,1.2857142857142858,0.4375,4.0,0.4,0.8571428571428571,1.0769230769230769,15.428571428571429,0.608695652173913,9.142857142857142,0.3943661971830986,6.428571428571429,0.1346153846153846,20.26,0.0936,0,Login failures,0.10737544303240891,8.172219300335849,12.73,Low
2026-03-14,Library,digital-archives,3,3,3,1,0,1,11,11,11,7,2,2,1291,0.6363636363636364,0.1818181818181818,0.1818181818181818,3.2857142857142856,0.7000000000000001,1.4285714285714286,0.0,2.7142857142857144,0.2692307692307692,3.0,0.75,1.2857142857142858,1.3125,1.7142857142857142,0.3684210526315789,13.428571428571429,0.7623762376237624,6.428571428571429,0.9423076923076924,5.142857142857143,0.3255813953488372,29.32,0.1222,0,Phishing patterns,0.1553970822394401,11.124970457292294,18.32,Low
2026-03-14,Library,library-catalog,3,0,2,2,2,4,13,13,13,7,3,5,12066,0.5384615384615384,0.2307692307692307,0.3846153846153846,5.428571428571429,0.4666666666666667,0.7142857142857143,1.1666666666666663,3.571428571428572,0.875,3.0,0.0,0.8571428571428571,1.0769230769230769,1.1428571428571428,0.9333333333333332,14.714285714285714,0.8272727272727273,5.571428571428571,1.065217391304348,5.0,0.5,46.93,0.3404,0,Unusual downloads,0.2926165569606598,13.720850996087064,31.35,Low
2026-03-14,Registrar,registration-api,6,7,0,5,1,0,19,19,19,8,4,6,0,0.4210526315789473,0.2105263157894736,0.3157894736842105,5.714285714285714,0.8936170212765957,2.142857142857143,0.3181818181818182,1.0,0.0,0.8571428571428571,3.769230769230769,2.857142857142857,0.0,2.571428571428572,1.4,15.142857142857142,1.176991150442478,7.285714285714286,0.9655172413793104,6.142857142857143,0.5599999999999999,53.49,0.373,0,Privileged access attempts,0.3218127338637848,27.846093576100476,36.86,Medium
2026-03-14,Registrar,student-records,3,1,2,2,2,1,11,11,11,6,1,3,3552,0.5454545454545454,0.0909090909090909,0.2727272727272727,7.285714285714286,0.3620689655172414,3.4285714285714284,0.4516129032258064,1.0,0.5,1.0,0.5,2.142857142857143,0.6363636363636364,3.7142857142857135,0.4242424242424242,18.571428571428573,0.5620437956204379,9.714285714285714,0.56,7.285714285714286,0.1206896551724138,32.5,0.1549,0,Privileged access attempts,0.199164846729391,6.455440598200613,21.04,Low
2026-03-14,Research Lab,hpc-cluster,3,3,3,3,4,4,20,20,20,12,15,9,10186,0.6,0.75,0.45,11.714285714285714,0.2359550561797753,3.4285714285714284,0.9032258064516128,6.285714285714286,0.5490196078431373,3.2857142857142856,0.7000000000000001,2.571428571428572,0.84,3.2857142857142856,0.7000000000000001,30.571428571428573,0.6334841628959276,13.0,0.8571428571428571,18.142857142857142,0.7835820895522388,86.0,0.8553,0,Suspicious IP access,0.46961897150799015,30.79200680419616,54.3,Medium
2026-03-14,Research Lab,research-data-vault,8,1,2,3,5,5,24,24,23,11,9,7,16812,0.4583333333333333,0.375,0.2916666666666667,11.285714285714286,0.6511627906976744,4.571428571428571,0.8974358974358975,7.142857142857143,0.6140350877192983,3.857142857142857,0.2058823529411764,3.4285714285714284,0.4516129032258064,4.142857142857143,0.5833333333333333,34.42857142857143,0.6774193548387096,16.142857142857142,0.6416666666666667,19.0,0.45,84.56,0.7373,0,Suspicious IP access,0.557481472842301,35.781774709421704,59.96,Medium
2026-03-14,Student Services,housing-api,1,3,0,1,1,1,7,7,7,4,1,2,2193,0.5714285714285714,0.1428571428571428,0.2857142857142857,6.142857142857143,0.1399999999999999,1.8571428571428568,0.35,1.4285714285714286,0.4117647058823529,2.4285714285714284,0.875,3.142857142857143,0.0,1.1428571428571428,0.4666666666666667,16.142857142857142,0.4083333333333333,8.571428571428571,0.417910447761194,4.0,0.2,16.8,0.0608,0,New device joins,0.04116031708987761,9.933762291646396,8.16,Low
2026-03-14,Student Services,student-portal,1,0,1,1,1,0,4,4,4,3,0,2,0,0.75,0.0,0.5,5.428571428571429,0.1555555555555555,1.8571428571428568,0.35,0.8571428571428571,0.0,2.2857142857142856,0.0,2.0,0.3333333333333333,1.0,0.5,13.428571428571429,0.2772277227722772,6.428571428571429,0.4038461538461538,4.285714285714286,0.0,14.68,0.0412,0,Privileged access attempts,0.06921342610403598,19.169455652641787,10.7,Low
2026-03-15,Admissions,admissions-portal,13,3,4,0,2,2,24,24,24,10,12,7,3672,0.4166666666666667,0.5,0.2916666666666667,6.285714285714286,1.7843137254901962,1.8571428571428568,0.7,1.2857142857142858,0.875,1.5714285714285714,1.1666666666666667,3.2857142857142856,0.9333333333333332,1.5714285714285714,0.0,15.857142857142858,1.423728813559322,9.142857142857142,0.9859154929577464,5.857142857142857,1.75,69.6,0.7287,0,Login failures,0.47768891264409574,18.68615192342604,48.86,Medium
2026-03-15,Admissions,application-db,9,4,3,3,3,1,23,23,23,8,12,10,687,0.3478260869565217,0.5217391304347826,0.4347826086956521,7.0,1.125,2.142857142857143,0.9545454545454546,1.2857142857142858,0.4375,2.2857142857142856,1.2173913043478262,3.142857142857143,0.7241379310344829,1.4285714285714286,1.2352941176470589,17.285714285714285,1.2578125,8.857142857142858,0.8115942028985507,5.714285714285714,1.7872340425531914,76.46,0.758,1,Login failures,0.9057976582434675,11.877643695380646,75.24,High
2026-03-15,Finance,finance-erp,6,2,2,0,0,1,11,11,11,5,2,1,4430,0.4545454545454545,0.1818181818181818,0.0909090909090909,6.571428571428571,0.7924528301886793,3.142857142857143,0.0,2.0,0.3333333333333333,0.4285714285714285,1.4,2.142857142857143,0.6363636363636364,2.142857142857143,0.0,16.428571428571427,0.6311475409836066,7.857142857142857,0.564516129032258,4.571428571428571,0.358974358974359,19.52,0.0724,0,Login failures,0.13819396027951197,10.737160680688284,14.78,Low
2026-03-15,Finance,payroll-db,9,1,4,2,3,0,19,19,18,9,5,6,0,0.4736842105263157,0.2631578947368421,0.3157894736842105,7.0,1.125,3.0,0.75,2.142857142857143,0.0,2.0,0.3333333333333333,3.0,1.0,1.7142857142857142,0.7368421052631579,18.857142857142858,0.9568345323741008,9.571428571428571,0.8513513513513514,5.571428571428571,0.7608695652173914,61.8,0.5165,1,Login failures,0.7231628148954321,3.601107873143902,59.38,Medium
2026-03-15,Human Resources,benefits-db,3,1,4,0,2,1,11,11,11,7,1,1,4641,0.6363636363636364,0.0909090909090909,0.0909090909090909,5.0,0.5,2.7142857142857144,0.5384615384615384,1.1428571428571428,0.4666666666666667,0.8571428571428571,0.5384615384615384,3.2857142857142856,0.9333333333333332,1.1428571428571428,0.0,14.142857142857142,0.7264150943396227,8.428571428571429,0.7424242424242424,5.285714285714286,0.1590909090909091,31.47,0.1658,0,Phishing patterns,0.17795083691729743,4.638535376131409,19.24,Low
2026-03-15,Human Resources,hr-portal,3,2,3,0,2,3,13,13,12,5,7,4,5947,0.3846153846153846,0.5384615384615384,0.3076923076923077,5.285714285714286,0.4772727272727273,1.8571428571428568,0.7,1.4285714285714286,1.2352941176470589,1.4285714285714286,0.8235294117647058,4.142857142857143,0.5833333333333333,1.1428571428571428,0.0,15.285714285714286,0.7982456140350878,9.0,0.5,6.285714285714286,0.9607843137254902,42.44,0.2855,0,Phishing patterns,0.2422276460436363,7.244940517406912,26.23,Low
2026-03-15,Library,digital-archives,2,4,0,2,1,2,11,11,11,3,5,4,9301,0.2727272727272727,0.4545454545454545,0.3636363636363636,2.857142857142857,0.5185185185185185,1.1428571428571428,0.4666666666666667,2.0,0.6666666666666666,2.2857142857142856,1.2173913043478262,1.5714285714285714,0.0,1.8571428571428568,0.7,11.714285714285714,0.8651685393258427,5.857142857142857,0.4375,3.571428571428572,1.09375,28.09,0.2727,0,New device joins,0.1440616811341053,15.21041383032652,17.95,Low
2026-03-15,Library,library-catalog,4,3,2,0,0,0,9,9,9,3,5,0,0,0.3333333333333333,0.5555555555555556,0.0,4.428571428571429,0.7368421052631579,0.7142857142857143,0.0,3.571428571428572,0.0,2.571428571428572,0.84,1.0,1.0,1.1428571428571428,0.0,13.428571428571429,0.6237623762376238,5.428571428571429,0.4666666666666667,3.857142857142857,1.0294117647058822,19.02,0.0569,0,Login failures,0.09829145648482268,22.823146506875602,14.08,Low
2026-03-15,Registrar,registration-api,7,2,5,5,3,0,22,22,20,12,2,6,0,0.5454545454545454,0.0909090909090909,0.2727272727272727,6.142857142857143,0.98,2.2857142857142856,0.9130434782608696,1.0,0.0,1.8571428571428568,0.7,2.4285714285714284,1.4583333333333337,3.142857142857143,1.206896551724138,16.857142857142858,1.232,8.0,1.3333333333333333,6.714285714285714,0.2592592592592592,79.07,0.7617,1,Privileged access attempts,0.8431229152549236,14.774547091774837,72.57,High
2026-03-15,Registrar,student-records,9,2,4,2,0,0,17,17,17,5,2,3,0,0.2941176470588235,0.1176470588235294,0.1764705882352941,7.0,1.125,3.142857142857143,0.0,1.1428571428571428,0.0,0.8571428571428571,1.0769230769230769,2.2857142857142856,1.2173913043478262,3.7142857142857135,0.4242424242424242,18.142857142857142,0.8880597014925373,9.428571428571429,0.4794520547945205,7.0,0.25,36.76,0.2912,0,Login failures,0.21444698666994905,16.19105283655105,24.49,Low
2026-03-15,Research Lab,hpc-cluster,4,2,1,6,3,5,21,21,20,9,12,9,16690,0.4285714285714285,0.5714285714285714,0.4285714285714285,11.285714285714286,0.3255813953488372,3.571428571428572,0.65625,5.857142857142857,0.7291666666666667,3.571428571428572,0.4375,3.0,0.25,3.2857142857142856,1.4,30.571428571428573,0.665158371040724,13.571428571428571,0.6176470588235294,18.714285714285715,0.608695652173913,85.18,0.8136,1,Privileged access attempts,0.8706685753020078,32.201374416919386,78.37,High
2026-03-15,Research Lab,research-data-vault,10,4,1,4,3,3,25,25,25,11,14,8,9257,0.44,0.56,0.32,10.285714285714286,0.8860759493670886,4.714285714285714,0.525,6.714285714285714,0.3888888888888889,3.142857142857143,0.9655172413793104,3.4285714285714284,0.2258064516129032,4.142857142857143,0.7777777777777777,32.42857142857143,0.7478632478632479,15.428571428571429,0.6695652173913043,17.571428571428573,0.7538461538461538,83.31,0.7462,1,Login failures,0.8622183455258219,31.727206087987344,77.32,High
2026-03-15,Student Services,housing-api,3,3,2,1,4,3,16,16,16,11,4,4,2296,0.6875,0.25,0.25,5.857142857142857,0.4375,1.8571428571428568,1.4,1.2857142857142858,1.3125,2.4285714285714284,0.875,2.857142857142857,0.5185185185185185,1.2857142857142858,0.4375,15.571428571428571,0.9655172413793104,8.571428571428571,1.1492537313432836,4.0,0.8,59.15,0.6257,1,Suspicious IP access,0.7526083363881414,4.22452350120929,60.58,Medium
2026-03-15,Student Services,student-portal,3,4,3,0,1,0,11,11,11,5,3,1,0,0.4545454545454545,0.2727272727272727,0.0909090909090909,5.142857142857143,0.4883720930232558,2.0,0.3333333333333333,0.7142857142857143,0.0,2.142857142857143,1.2727272727272727,2.142857142857143,0.9545454545454546,1.0,0.0,13.142857142857142,0.7777777777777778,6.571428571428571,0.6603773584905661,4.142857142857143,0.5833333333333333,24.3,0.1242,0,Phishing patterns,0.1774059778413026,8.134743443770166,17.94,Low
2026-03-16,Admissions,admissions-portal,8,1,5,2,3,0,19,19,19,9,10,3,0,0.4736842105263157,0.5263157894736842,0.1578947368421052,7.0,1.0,2.0,1.0,1.5714285714285714,0.0,1.7142857142857142,0.3684210526315789,3.2857142857142856,1.1666666666666667,1.4285714285714286,0.8235294117647058,17.0,1.0555555555555556,9.142857142857142,0.8873239436619719,6.0,1.4285714285714286,70.24,0.6576,0,Phishing patterns,0.5152332211441275,7.84207933690942,49.65,Medium
2026-03-16,Admissions,application-db,5,0,3,2,0,0,10,10,10,5,7,2,0,0.5,0.7,0.2,7.285714285714286,0.6034482758620691,2.142857142857143,0.0,1.4285714285714286,0.0,2.571428571428572,0.0,2.7142857142857144,0.8076923076923077,1.7142857142857142,0.7368421052631579,17.857142857142858,0.5303030303030303,8.285714285714286,0.5384615384615384,5.428571428571429,1.0888888888888888,38.46,0.2572,0,Phishing patterns,0.22619218426764062,13.178718446554443,25.16,Low
2026-03-16,Finance,finance-erp,7,2,2,5,3,2,21,21,20,6,2,9,5810,0.2857142857142857,0.0952380952380952,0.4285714285714285,7.0,0.875,3.0,0.75,2.142857142857143,0.6363636363636364,0.7142857142857143,1.1666666666666663,2.4285714285714284,0.5833333333333334,1.7142857142857142,1.8421052631578947,17.0,1.1666666666666667,8.142857142857142,0.65625,4.857142857142857,0.3414634146341463,67.99,0.6635,1,Privileged access attempts,0.8471205523341475,15.686798815945771,70.18,High
2026-03-16,Finance,payroll-db,7,3,1,5,3,4,23,23,23,11,2,9,8962,0.4782608695652174,0.0869565217391304,0.391304347826087,8.0,0.7777777777777778,2.857142857142857,0.7777777777777778,1.7142857142857142,1.4736842105263157,2.0,1.0,3.2857142857142856,0.2333333333333333,1.8571428571428568,1.75,19.714285714285715,1.110344827586207,9.857142857142858,1.013157894736842,6.0,0.2857142857142857,76.99,0.7832,1,Privileged access attempts,0.845976467833306,16.134314262766313,72.43,High
2026-03-16,Human Resources,benefits-db,5,1,2,0,2,1,11,11,11,6,1,2,691,0.5454545454545454,0.0909090909090909,0.1818181818181818,5.428571428571429,0.7777777777777778,2.7142857142857144,0.5384615384615384,1.2857142857142858,0.4375,0.7142857142857143,0.5833333333333333,3.7142857142857135,0.4242424242424242,1.1428571428571428,0.0,15.0,0.6875,8.857142857142858,0.608695652173913,5.0,0.1666666666666666,24.8,0.1132,0,Login failures,0.18091321328299304,3.2667747806718057,17.54,Low
2026-03-16,Human Resources,hr-portal,5,0,4,0,5,1,15,15,15,10,4,4,2194,0.6666666666666666,0.2666666666666666,0.2666666666666666,5.142857142857143,0.813953488372093,1.8571428571428568,1.75,1.7142857142857142,0.3684210526315789,1.7142857142857142,0.0,4.285714285714286,0.7567567567567568,1.1428571428571428,0.0,15.857142857142858,0.8898305084745762,8.857142857142858,1.0144927536231882,7.285714285714286,0.4827586206896552,57.61,0.4799,0,Suspicious IP access,0.35198535306141726,8.297322407228801,36.77,Medium
2026-03-16,Library,digital-archives,3,4,1,0,0,3,11,11,11,3,2,4,9993,0.2727272727272727,0.1818181818181818,0.3636363636363636,2.857142857142857,0.7777777777777778,1.1428571428571428,0.0,1.8571428571428568,1.05,2.857142857142857,1.037037037037037,1.2857142857142858,0.4375,1.2857142857142858,0.0,11.285714285714286,0.8953488372093023,5.285714285714286,0.4772727272727273,2.857142857142857,0.5185185185185185,17.65,0.0893,0,Unusual downloads,0.08675428055129765,16.54857402935938,12.1,Low
2026-03-16,Library,library-catalog,1,5,2,0,1,2,11,11,11,6,3,2,5524,0.5454545454545454,0.2727272727272727,0.1818181818181818,3.857142857142857,0.2058823529411764,0.5714285714285714,0.6363636363636364,2.857142857142857,0.5185185185185185,3.0,1.25,1.1428571428571428,0.9333333333333332,1.0,0.0,12.428571428571429,0.8191489361702128,5.0,1.0,3.7142857142857135,0.6363636363636364,27.51,0.1423,0,New device joins,0.21965683729899882,15.842930427762932,22.43,Low
2026-03-16,Registrar,registration-api,11,0,2,3,4,2,22,22,21,9,13,5,4140,0.4090909090909091,0.5909090909090909,0.2272727272727272,6.714285714285714,1.4259259259259258,2.571428571428572,1.12,1.0,1.0,2.142857142857143,0.0,2.7142857142857144,0.5384615384615384,3.2857142857142856,0.7000000000000001,18.428571428571427,1.1323529411764708,8.857142857142858,0.9130434782608696,6.571428571428571,1.7169811320754718,78.35,0.7714,1,Login failures,0.8674217437908489,13.047867546951483,73.59,High
2026-03-16,Registrar,student-records,5,2,3,3,4,2,19,19,19,12,12,6,7262,0.631578947368421,0.631578947368421,0.3157894736842105,7.571428571428571,0.5833333333333334,2.857142857142857,1.037037037037037,1.0,1.0,1.0,1.0,2.571428571428572,0.84,3.571428571428572,0.65625,18.571428571428573,0.9708029197080292,8.857142857142858,1.217391304347826,7.0,1.5,80.78,0.6978,0,Suspicious IP access,0.49561858672353376,9.998934910354182,51.43,Medium
2026-03-16,Research Lab,hpc-cluster,6,3,3,0,7,5,24,24,24,12,1,6,21845,0.5,0.0416666666666666,0.25,10.571428571428571,0.5185185185185185,3.571428571428572,1.53125,6.0,0.7142857142857143,3.7142857142857135,0.6363636363636364,3.142857142857143,0.7241379310344829,4.0,0.0,31.0,0.75,13.857142857142858,0.8076923076923077,20.0,0.0476190476190476,77.48,0.73,1,Suspicious IP access,0.8448079549598576,38.50176151215281,75.83,High
2026-03-16,Research Lab,research-data-vault,8,4,1,2,3,3,21,21,21,8,4,3,8210,0.3809523809523809,0.1904761904761904,0.1428571428571428,10.428571428571429,0.7,4.857142857142857,0.5121951219512195,6.571428571428571,0.3962264150943396,3.571428571428572,0.875,3.142857142857143,0.2413793103448276,4.428571428571429,0.3684210526315789,33.0,0.6176470588235294,15.714285714285714,0.4786324786324786,19.142857142857142,0.1985815602836879,58.3,0.3452,0,Login failures,0.3649644483687763,30.24655294535172,41.01,Medium
2026-03-16,Student Services,housing-api,4,1,1,5,4,0,15,15,15,9,2,7,0,0.6,0.1333333333333333,0.4666666666666667,5.857142857142857,0.5833333333333334,2.142857142857143,1.2727272727272727,1.5714285714285714,0.0,2.4285714285714284,0.2916666666666667,2.857142857142857,0.2592592592592592,1.2857142857142858,2.1875,16.142857142857142,0.875,9.142857142857142,0.8873239436619719,4.571428571428571,0.358974358974359,60.83,0.6088,0,Privileged access attempts,0.3511703150244777,13.092411328289144,38.24,Medium
2026-03-16,Student Services,student-portal,1,5,0,2,1,0,9,9,9,4,2,3,0,0.4444444444444444,0.2222222222222222,0.3333333333333333,5.0,0.1666666666666666,2.142857142857143,0.3181818181818182,0.7142857142857143,0.0,2.7142857142857144,1.346153846153846,2.4285714285714284,0.0,0.8571428571428571,1.0769230769230769,13.857142857142858,0.6057692307692307,6.857142857142857,0.5090909090909091,4.285714285714286,0.3783783783783784,20.5,0.1161,0,New device joins,0.1132909768196013,16.920004253958105,14.46,Low
2026-03-17,Admissions,admissions-portal,15,2,6,0,4,0,27,27,27,15,7,4,0,0.5555555555555556,0.2592592592592592,0.1481481481481481,7.428571428571429,1.7796610169491525,2.142857142857143,1.2727272727272727,1.1428571428571428,0.0,1.8571428571428568,0.7,3.571428571428572,1.3125,1.2857142857142858,0.0,17.428571428571427,1.4651162790697676,9.285714285714286,1.4583333333333333,7.285714285714286,0.8448275862068967,79.6,0.7572,0,Login failures,0.5419257503697021,26.8044089689339,56.44,Medium
