date,department,system,login_failures,new_device_connections,phishing_email_signals,privileged_access_attempts,suspicious_ip_accesses,unusual_file_downloads,total_events,unique_users,unique_devices,external_ip_events,off_hours_events,high_severity_events,total_download_volume_mb,external_ip_ratio,off_hours_ratio,high_severity_ratio,login_failures_7d_avg,login_failures_spike_ratio,suspicious_ip_accesses_7d_avg,suspicious_ip_accesses_spike_ratio,unusual_file_downloads_7d_avg,unusual_file_downloads_spike_ratio,new_device_connections_7d_avg,new_device_connections_spike_ratio,phishing_email_signals_7d_avg,phishing_email_signals_spike_ratio,privileged_access_attempts_7d_avg,privileged_access_attempts_spike_ratio,total_events_7d_avg,total_events_spike_ratio,external_ip_events_7d_avg,external_ip_events_spike_ratio,off_hours_events_7d_avg,off_hours_events_spike_ratio,rule_based_score,incident_probability,incident_next_7d,primary_driver
2026-02-03,Research Lab,hpc-cluster,3,3,4,2,7,1,20,20,20,13,6,8,2824,0.65,0.3,0.4,7.428571428571429,0.3559322033898305,4.142857142857143,1.361111111111111,4.428571428571429,0.18421052631578946,1.5714285714285714,1.1666666666666667,3.4285714285714284,0.9032258064516129,3.142857142857143,0.48275862068965525,24.142857142857142,0.7954545454545455,11.857142857142858,1.011111111111111,10.857142857142858,0.5060240963855421,81.61,0.7595,0,Suspicious IP access
2026-02-03,Research Lab,research-data-vault,4,3,1,5,1,3,17,17,16,6,3,6,6940,0.35294117647058826,0.17647058823529413,0.35294117647058826,5.857142857142857,0.5833333333333334,3.5714285714285716,0.21875,4.142857142857143,0.5833333333333333,1.8571428571428572,1.05,2.0,0.3333333333333333,4.571428571428571,0.8974358974358975,22.0,0.7391304347826086,10.571428571428571,0.5185185185185185,7.428571428571429,0.3559322033898305,54.69,0.3815,0,Privileged access attempts
2026-02-03,Student Services,housing-api,4,4,1,2,4,1,16,16,16,8,2,7,3338,0.5,0.125,0.4375,5.428571428571429,0.6222222222222222,3.4285714285714284,0.9032258064516129,1.0,0.5,1.8571428571428572,1.4,3.142857142857143,0.24137931034482762,1.0,1.0,15.857142857142858,0.9491525423728814,9.857142857142858,0.7368421052631579,7.428571428571429,0.23728813559322035,48.63,0.2606,0,Suspicious IP access
2026-02-03,Student Services,student-portal,5,2,0,1,4,1,13,13,13,4,4,4,3531,0.3076923076923077,0.3076923076923077,0.3076923076923077,3.4285714285714284,1.129032258064516,2.0,1.3333333333333333,0.7142857142857143,0.5833333333333333,2.142857142857143,0.6363636363636364,2.142857142857143,0.0,1.4285714285714286,0.4117647058823529,11.857142857142858,1.011111111111111,6.285714285714286,0.5490196078431373,5.285714285714286,0.6363636363636364,32.94,0.2477,0,Suspicious IP access
2026-02-04,Admissions,admissions-portal,3,4,4,0,4,1,16,16,16,8,3,4,3085,0.5,0.1875,0.25,3.857142857142857,0.6176470588235293,1.7142857142857142,1.4736842105263157,0.14285714285714285,0.875,1.2857142857142858,1.75,2.857142857142857,1.037037037037037,0.5714285714285714,0.0,10.428571428571429,1.4,6.0,1.1428571428571428,4.142857142857143,0.5833333333333333,49.41,0.3883,0,Phishing patterns
2026-02-04,Admissions,application-db,3,1,3,1,2,0,10,10,10,8,5,1,0,0.8,0.5,0.1,4.285714285714286,0.5675675675675675,2.5714285714285716,0.5599999999999999,1.1428571428571428,0.0,1.8571428571428572,0.35,2.7142857142857144,0.8076923076923077,0.42857142857142855,0.7,13.0,0.7142857142857143,8.0,0.8888888888888888,4.571428571428571,0.8974358974358975,43.78,0.2955,0,Phishing patterns
2026-02-04,Finance,finance-erp,10,2,3,3,3,0,21,21,20,11,5,7,0,0.5238095238095238,0.23809523809523808,0.3333333333333333,5.142857142857143,1.627906976744186,3.7142857142857144,0.6363636363636364,2.7142857142857144,0.0,1.7142857142857142,0.7368421052631579,2.5714285714285716,0.84,2.5714285714285716,0.84,18.428571428571427,1.0808823529411766,9.428571428571429,1.0547945205479452,5.142857142857143,0.813953488372093,68.51,0.6322,0,Login failures
2026-02-04,Finance,payroll-db,3,1,2,2,4,1,13,13,13,8,2,6,3182,0.6153846153846154,0.15384615384615385,0.46153846153846156,7.571428571428571,0.35000000000000003,2.142857142857143,1.2727272727272727,1.7142857142857142,0.3684210526315789,1.0,0.5,2.2857142857142856,0.6086956521739131,1.8571428571428572,0.7,16.571428571428573,0.7398373983739837,8.0,0.8888888888888888,7.142857142857143,0.2456140350877193,48.5,0.3749,1,Suspicious IP access
2026-02-04,Human Resources,benefits-db,3,2,1,3,0,1,10,10,10,3,4,3,667,0.3,0.4,0.3,4.714285714285714,0.525,2.5714285714285716,0.0,1.2857142857142858,0.4375,0.5714285714285714,1.2727272727272727,2.5714285714285716,0.27999999999999997,1.5714285714285714,1.1666666666666667,13.285714285714286,0.7,7.714285714285714,0.34426229508196715,6.0,0.5714285714285714,26.89,0.1414,0,Privileged access attempts
2026-02-04,Human Resources,hr-portal,3,0,1,2,3,0,9,9,9,7,1,3,0,0.7777777777777778,0.1111111111111111,0.3333333333333333,3.857142857142857,0.6176470588235293,2.142857142857143,0.9545454545454546,1.5714285714285714,0.0,1.0,0.0,2.4285714285714284,0.2916666666666667,1.0,1.0,12.0,0.6923076923076923,6.714285714285714,0.9074074074074074,4.857142857142857,0.17073170731707318,33.68,0.2673,0,Suspicious IP access
2026-02-04,Library,digital-archives,2,3,2,3,1,2,13,13,13,4,2,5,6225,0.3076923076923077,0.15384615384615385,0.38461538461538464,3.142857142857143,0.48275862068965525,1.1428571428571428,0.4666666666666667,1.5714285714285714,0.7777777777777779,2.7142857142857144,0.8076923076923077,1.0,1.0,1.5714285714285714,1.1666666666666667,11.142857142857142,1.0705882352941176,4.142857142857143,0.7777777777777777,2.4285714285714284,0.5833333333333334,35.33,0.2395,0,Privileged access attempts
2026-02-04,Library,library-catalog,3,0,2,3,0,0,8,8,8,6,2,3,0,0.75,0.25,0.375,2.7142857142857144,0.8076923076923077,0.5714285714285714,0.0,1.8571428571428572,0.0,2.0,0.0,0.2857142857142857,1.5555555555555558,1.2857142857142858,1.3125,8.714285714285714,0.823529411764706,2.4285714285714284,1.75,2.0,0.6666666666666666,31.65,0.2078,1,Privileged access attempts
2026-02-04,Registrar,registration-api,11,5,3,5,4,0,28,28,27,13,13,11,0,0.4642857142857143,0.4642857142857143,0.39285714285714285,5.571428571428571,1.673913043478261,1.1428571428571428,1.8666666666666667,0.42857142857142855,0.0,1.8571428571428572,1.75,1.0,1.5,1.2857142857142858,2.1875,11.285714285714286,2.2790697674418605,4.285714285714286,2.4594594594594597,3.7142857142857144,2.7575757575757573,89.72,0.9704,1,Login failures
2026-02-04,Registrar,student-records,11,6,6,4,3,3,33,33,33,14,23,13,8218,0.42424242424242425,0.696969696969697,0.3939393939393939,3.857142857142857,2.264705882352941,1.5714285714285714,1.1666666666666667,0.8571428571428571,1.6153846153846154,2.142857142857143,1.9090909090909092,1.7142857142857142,2.2105263157894735,2.5714285714285716,1.1199999999999999,12.714285714285714,2.40625,6.285714285714286,1.9215686274509804,3.4285714285714284,5.193548387096774,95.91,0.9889,1,Login failures
2026-02-04,Research Lab,hpc-cluster,5,4,3,5,5,3,25,25,25,12,5,11,9620,0.48,0.2,0.44,6.857142857142857,0.6363636363636364,4.571428571428571,0.8974358974358975,3.857142857142857,0.6176470588235293,1.5714285714285714,1.5555555555555558,3.2857142857142856,0.7000000000000001,3.0,1.25,23.142857142857142,1.0355029585798816,11.571428571428571,0.9545454545454546,9.571428571428571,0.47297297297297297,87.91,0.849,1,Privileged access attempts
2026-02-04,Research Lab,research-data-vault,12,2,2,2,3,7,28,28,27,11,3,9,17360,0.39285714285714285,0.10714285714285714,0.32142857142857145,5.857142857142857,1.75,3.0,0.75,3.857142857142857,1.441176470588235,2.142857142857143,0.6363636363636364,1.7142857142857142,0.7368421052631579,4.857142857142857,0.34146341463414637,21.428571428571427,1.248407643312102,9.857142857142858,1.013157894736842,6.571428571428571,0.39622641509433965,80.75,0.8443,1,Login failures
2026-02-04,Student Services,housing-api,10,6,1,0,1,3,21,21,21,5,9,4,9077,0.23809523809523808,0.42857142857142855,0.19047619047619047,5.142857142857143,1.627906976744186,3.7142857142857144,0.21212121212121213,1.0,1.5,1.8571428571428572,2.1,2.7142857142857144,0.2692307692307692,1.2857142857142858,0.0,15.714285714285714,1.2564102564102564,9.857142857142858,0.4605263157894737,6.0,1.2857142857142858,44.9,0.235,0,Login failures
2026-02-04,Student Services,student-portal,9,4,4,2,4,0,23,23,22,10,16,6,0,0.43478260869565216,0.6956521739130435,0.2608695652173913,3.2857142857142856,2.1,2.4285714285714284,1.1666666666666667,0.8571428571428571,0.0,2.142857142857143,1.2727272727272727,2.0,1.3333333333333333,1.5714285714285714,0.7777777777777779,12.285714285714286,1.7311827956989245,6.0,1.4285714285714286,5.0,2.6666666666666665,80.83,0.8422,0,Login failures
2026-02-05,Admissions,admissions-portal,3,1,4,2,1,0,11,11,11,6,2,2,0,0.5454545454545454,0.18181818181818182,0.18181818181818182,3.5714285714285716,0.65625,2.0,0.3333333333333333,0.2857142857142857,0.0,1.8571428571428572,0.35,3.0,1.0,0.5714285714285714,1.2727272727272727,11.285714285714286,0.8953488372093023,6.428571428571429,0.8076923076923077,4.0,0.4,34.77,0.1932,0,Phishing patterns
2026-02-05,Admissions,application-db,2,2,2,2,1,2,11,11,11,7,1,4,5159,0.6363636363636364,0.09090909090909091,0.36363636363636365,4.428571428571429,0.3684210526315789,2.7142857142857144,0.2692307692307692,1.0,1.0,1.7142857142857142,0.7368421052631579,3.0,0.5,0.5714285714285714,1.2727272727272727,13.428571428571429,0.7623762376237624,8.428571428571429,0.7424242424242424,5.0,0.16666666666666666,33.99,0.2061,0,Privileged access attempts
2026-02-05,Finance,finance-erp,11,3,4,3,3,0,24,23,23,15,4,9,0,0.625,0.16666666666666666,0.375,5.714285714285714,1.6382978723404256,3.857142857142857,0.6176470588235293,2.0,0.0,1.7142857142857142,1.1052631578947367,2.4285714285714284,1.1666666666666667,2.857142857142857,0.7777777777777778,18.571428571428573,1.2262773722627736,9.285714285714286,1.4583333333333333,5.0,0.6666666666666666,77.7,0.7176,1,Login failures
2026-02-05,Finance,payroll-db,9,1,1,0,3,1,15,15,15,8,6,1,3479,0.5333333333333333,0.4,0.06666666666666667,6.0,1.2857142857142858,2.5714285714285716,0.84,1.2857142857142858,0.4375,1.1428571428571428,0.4666666666666667,2.142857142857143,0.3181818181818182,2.0,0.0,15.142857142857142,0.9292035398230089,8.0,0.8888888888888888,6.714285714285714,0.7777777777777778,40.45,0.2959,0,Login failures
2026-02-05,Human Resources,benefits-db,2,0,2,2,2,0,8,8,8,4,2,2,0,0.5,0.25,0.25,4.571428571428571,0.358974358974359,2.142857142857143,0.6363636363636364,1.1428571428571428,0.0,0.7142857142857143,0.0,2.4285714285714284,0.5833333333333334,1.8571428571428572,0.7,12.857142857142858,0.5773195876288659,7.0,0.5,6.0,0.2857142857142857,26.99,0.1685,1,Privileged access attempts
2026-02-05,Human Resources,hr-portal,6,0,3,0,2,1,12,12,12,7,5,3,4378,0.5833333333333334,0.4166666666666667,0.25,3.857142857142857,1.2352941176470587,2.0,0.6666666666666666,1.2857142857142858,0.4375,0.7142857142857143,0.0,2.0,1.0,1.1428571428571428,0.0,11.0,1.0,6.428571428571429,0.9423076923076923,4.428571428571429,0.9210526315789473,38.42,0.2839,1,Login failures
2026-02-05,Library,digital-archives,7,4,0,2,1,8,22,22,22,7,12,10,20985,0.3181818181818182,0.5454545454545454,0.45454545454545453,3.0,1.75,1.1428571428571428,0.4666666666666667,1.5714285714285714,3.1111111111111116,2.4285714285714284,1.1666666666666667,1.1428571428571428,0.0,1.7142857142857142,0.7368421052631579,11.0,1.8333333333333333,4.142857142857143,1.361111111111111,2.2857142857142856,3.6521739130434785,69.27,0.7408,1,Unusual downloads
2026-02-05,Library,library-catalog,6,5,2,1,3,5,22,22,22,10,11,10,13774,0.45454545454545453,0.5,0.45454545454545453,2.5714285714285716,1.68,0.5714285714285714,1.9090909090909092,1.5714285714285714,1.9444444444444446,1.8571428571428572,1.75,0.5714285714285714,1.2727272727272727,1.4285714285714286,0.4117647058823529,8.571428571428571,2.298507462686567,3.142857142857143,2.4137931034482762,2.2857142857142856,3.347826086956522,73.62,0.8305,1,Unusual downloads
2026-02-05,Registrar,registration-api,14,3,7,6,6,3,39,39,37,22,20,20,7816,0.5641025641025641,0.5128205128205128,0.5128205128205128,6.428571428571429,1.8846153846153846,1.7142857142857142,2.2105263157894735,0.2857142857142857,2.3333333333333335,2.4285714285714284,0.875,1.2857142857142858,3.0625,1.7142857142857142,2.2105263157894735,13.857142857142858,2.625,5.857142857142857,3.2083333333333335,5.428571428571429,3.111111111111111,99.05,0.9986,1,Login failures
2026-02-05,Registrar,student-records,10,3,3,8,0,5,29,29,29,8,16,15,11267,0.27586206896551724,0.5517241379310345,0.5172413793103449,5.0,1.6666666666666667,1.8571428571428572,0.0,1.2857142857142858,2.1875,2.7142857142857144,0.8076923076923077,2.4285714285714284,0.875,2.857142857142857,2.074074074074074,16.142857142857142,1.6916666666666667,7.714285714285714,0.9180327868852458,6.428571428571429,2.1538461538461537,92.7,0.9663,1,Privileged access attempts
2026-02-05,Research Lab,hpc-cluster,13,2,1,4,3,4,27,27,26,13,8,7,11232,0.48148148148148145,0.2962962962962963,0.25925925925925924,6.571428571428571,1.7169811320754718,4.857142857142857,0.5121951219512195,3.7142857142857144,0.8484848484848485,1.8571428571428572,0.7,3.142857142857143,0.24137931034482762,3.4285714285714284,0.9032258064516129,23.571428571428573,1.0988372093023255,11.857142857142858,1.011111111111111,9.428571428571429,0.7671232876712328,83.69,0.8094,1,Login failures
2026-02-05,Research Lab,research-data-vault,8,2,1,5,1,4,21,21,21,9,6,9,11593,0.42857142857142855,0.2857142857142857,0.42857142857142855,7.142857142857143,0.9824561403508772,3.2857142857142856,0.23333333333333334,4.714285714285714,0.7,2.0,0.6666666666666666,1.8571428571428572,0.35,4.714285714285714,0.875,23.714285714285715,0.8497109826589595,10.571428571428571,0.7777777777777778,6.857142857142857,0.7636363636363637,70.98,0.6009,0,Privileged access attempts
2026-02-05,Student Services,housing-api,1,2,4,2,1,0,10,10,10,6,1,2,0,0.6,0.1,0.2,5.714285714285714,0.14893617021276595,3.4285714285714284,0.22580645161290322,1.2857142857142858,0.0,2.4285714285714284,0.5833333333333334,2.4285714285714284,1.1666666666666667,1.1428571428571428,0.9333333333333333,16.428571428571427,0.5737704918032788,9.142857142857142,0.5915492957746479,6.0,0.14285714285714285,32.08,0.1853,0,Phishing patterns
2026-02-05,Student Services,student-portal,5,5,3,0,2,2,17,17,17,8,1,1,5189,0.47058823529411764,0.058823529411764705,0.058823529411764705,4.428571428571429,0.9210526315789473,2.857142857142857,0.5185185185185185,0.7142857142857143,1.1666666666666665,2.142857142857143,1.590909090909091,2.2857142857142856,0.9130434782608696,1.4285714285714286,0.0,13.857142857142858,1.1442307692307692,6.714285714285714,1.037037037037037,7.0,0.125,38.73,0.2739,0,New device joins
2026-02-06,Admissions,admissions-portal,8,3,6,0,2,1,20,20,20,11,5,6,2968,0.55,0.25,0.3,3.7142857142857144,1.696969696969697,2.0,0.6666666666666666,0.2857142857142857,0.7777777777777779,1.8571428571428572,1.05,3.4285714285714284,1.3548387096774193,0.7142857142857143,0.0,12.0,1.5384615384615385,6.714285714285714,1.4259259259259258,4.0,1.0,61.66,0.5814,0,Phishing patterns
2026-02-06,Admissions,application-db,4,1,4,1,4,0,14,14,14,10,3,6,0,0.7142857142857143,0.21428571428571427,0.42857142857142855,4.142857142857143,0.7777777777777777,2.857142857142857,1.037037037037037,1.2857142857142858,0.0,1.7142857142857142,0.3684210526315789,3.142857142857143,0.9655172413793105,0.8571428571428571,0.5384615384615384,14.0,0.9333333333333333,9.142857142857142,0.9859154929577465,5.142857142857143,0.4883720930232558,54.95,0.5175,1,Phishing patterns
2026-02-06,Finance,finance-erp,7,3,3,3,2,2,20,20,20,8,4,4,6572,0.4,0.2,0.2,7.0,0.875,3.4285714285714284,0.45161290322580644,1.7142857142857142,0.7368421052631579,1.8571428571428572,1.05,2.7142857142857144,0.8076923076923077,2.7142857142857144,0.8076923076923077,19.428571428571427,0.9790209790209791,10.285714285714286,0.7088607594936709,5.285714285714286,0.6363636363636364,61.77,0.4968,0,Login failures
2026-02-06,Finance,payroll-db,5,4,2,2,3,2,18,18,18,9,3,4,8921,0.5,0.16666666666666666,0.2222222222222222,6.571428571428571,0.6603773584905661,2.7142857142857144,0.8076923076923077,1.1428571428571428,0.9333333333333333,1.0,2.0,2.142857142857143,0.6363636363636364,2.0,0.6666666666666666,15.571428571428571,1.0862068965517242,8.428571428571429,0.9545454545454545,7.142857142857143,0.368421052631579,55.18,0.4293,0,Suspicious IP access
2026-02-06,Human Resources,benefits-db,6,1,5,0,2,2,16,16,16,11,2,3,3340,0.6875,0.125,0.1875,4.428571428571429,1.1052631578947367,2.142857142857143,0.6363636363636364,1.0,1.0,0.5714285714285714,0.6363636363636364,2.5714285714285716,1.4,2.142857142857143,0.0,12.857142857142858,1.1546391752577319,6.857142857142857,1.4000000000000001,6.0,0.2857142857142857,51.0,0.4018,0,Phishing patterns
2026-02-06,Human Resources,hr-portal,4,1,4,1,5,1,16,16,16,11,3,5,476,0.6875,0.1875,0.3125,3.857142857142857,0.8235294117647058,2.2857142857142856,1.5217391304347827,1.1428571428571428,0.4666666666666667,0.14285714285714285,0.875,2.0,1.3333333333333333,0.8571428571428571,0.5384615384615384,10.285714285714286,1.4177215189873418,5.857142857142857,1.6041666666666667,4.571428571428571,0.5384615384615384,63.04,0.6261,1,Suspicious IP access
2026-02-06,Library,digital-archives,6,4,3,0,0,1,14,14,14,7,5,1,3988,0.5,0.35714285714285715,0.07142857142857142,3.7142857142857144,1.2727272727272727,1.2857142857142858,0.0,2.4285714285714284,0.2916666666666667,2.4285714285714284,1.1666666666666667,1.0,1.5,1.5714285714285714,0.0,12.428571428571429,1.0425531914893618,4.714285714285714,1.2249999999999999,3.7142857142857144,1.0606060606060606,32.02,0.2163,0,Login failures
2026-02-06,Library,library-catalog,4,4,0,0,1,0,9,9,9,4,1,0,0,0.4444444444444444,0.1111111111111111,0.0,3.0,1.0,1.0,0.5,2.0,0.0,1.8571428571428572,1.4,0.7142857142857143,0.0,1.5714285714285714,0.0,10.142857142857142,0.8076923076923077,4.142857142857143,0.7777777777777777,3.4285714285714284,0.22580645161290322,12.96,0.0388,0,New device joins
2026-02-06,Registrar,registration-api,7,0,3,0,1,1,12,12,12,5,1,2,3121,0.4166666666666667,0.08333333333333333,0.16666666666666666,7.857142857142857,0.7903225806451613,2.5714285714285716,0.27999999999999997,0.5714285714285714,0.6363636363636364,2.5714285714285716,0.0,2.2857142857142856,0.9130434782608696,2.2857142857142856,0.0,18.142857142857142,0.6268656716417911,8.857142857142858,0.5072463768115941,8.0,0.1111111111111111,23.24,0.1845,0,Login failures
2026-02-06,Registrar,student-records,7,2,3,3,2,0,17,17,16,11,4,4,0,0.6470588235294118,0.23529411764705882,0.23529411764705882,5.571428571428571,1.065217391304348,1.5714285714285714,0.7777777777777779,2.0,0.0,2.5714285714285716,0.5599999999999999,2.7142857142857144,0.8076923076923077,3.857142857142857,0.6176470588235293,18.285714285714285,0.8814814814814815,8.0,1.2222222222222223,8.142857142857142,0.4375,58.96,0.4069,1,Login failures
2026-02-06,Research Lab,hpc-cluster,10,0,3,5,4,2,24,24,23,11,6,8,6599,0.4583333333333333,0.25,0.3333333333333333,7.571428571428571,1.1666666666666667,4.714285714285714,0.7,3.5714285714285716,0.4375,1.8571428571428572,0.0,3.142857142857143,0.7241379310344829,3.7142857142857144,1.0606060606060606,24.571428571428573,0.9385474860335195,12.428571428571429,0.8191489361702128,9.0,0.6,84.18,0.8337,1,Login failures
2026-02-06,Research Lab,research-data-vault,3,1,3,0,2,4,13,13,13,5,3,4,7574,0.38461538461538464,0.23076923076923078,0.3076923076923077,7.571428571428571,0.35000000000000003,2.7142857142857144,0.5384615384615384,4.714285714285714,0.7,2.0,0.3333333333333333,2.0,1.0,4.0,0.0,23.0,0.5416666666666666,10.142857142857142,0.44871794871794873,6.571428571428571,0.39622641509433965,36.28,0.1742,0,Unusual downloads
2026-02-06,Student Services,housing-api,8,4,5,2,4,0,23,23,22,11,13,9,0,0.4782608695652174,0.5652173913043478,0.391304347826087,4.714285714285714,1.4,2.2857142857142856,1.2173913043478262,1.0,0.0,2.142857142857143,1.2727272727272727,2.4285714285714284,1.4583333333333335,1.1428571428571428,0.9333333333333333,13.714285714285714,1.5631067961165048,7.571428571428571,1.2833333333333334,3.7142857142857144,2.7575757575757573,81.67,0.87,1,Phishing patterns
2026-02-06,Student Services,student-portal,15,3,7,4,3,1,33,33,32,13,19,10,4138,0.3939393939393939,0.5757575757575758,0.30303030303030304,4.428571428571429,2.763157894736842,2.7142857142857144,0.8076923076923077,0.5714285714285714,0.6363636363636364,2.5714285714285716,0.84,1.4285714285714286,2.88235294117647,0.8571428571428571,2.1538461538461537,12.571428571428571,2.431578947368421,5.571428571428571,1.9782608695652175,5.142857142857143,3.093023255813953,94.91,0.9842,1,Login failures
2026-02-07,Admissions,admissions-portal,10,0,3,1,4,1,19,19,19,12,5,5,1224,0.631578947368421,0.2631578947368421,0.2631578947368421,4.428571428571429,1.8421052631578947,2.142857142857143,1.2727272727272727,0.42857142857142855,0.7,2.142857142857143,0.0,4.142857142857143,0.5833333333333333,0.5714285714285714,0.6363636363636364,13.857142857142858,1.2788461538461537,8.0,1.3333333333333333,4.714285714285714,0.875,64.11,0.6947,1,Login failures
2026-02-07,Admissions,application-db,1,0,3,2,3,0,9,9,9,6,3,3,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,3.857142857142857,0.20588235294117646,3.0,0.75,1.1428571428571428,0.0,1.8571428571428572,0.0,3.2857142857142856,0.7000000000000001,0.7142857142857143,1.1666666666666665,13.857142857142858,0.6057692307692307,9.428571428571429,0.5753424657534246,4.857142857142857,0.5121951219512195,41.91,0.3437,1,Phishing patterns
2026-02-07,Finance,finance-erp,4,1,2,3,4,0,14,14,13,9,6,7,0,0.6428571428571429,0.42857142857142855,0.5,7.0,0.5,3.4285714285714284,0.9032258064516129,1.8571428571428572,0.0,2.142857142857143,0.3181818181818182,2.4285714285714284,0.5833333333333334,3.0,0.75,19.857142857142858,0.6712328767123288,9.857142857142858,0.8289473684210525,5.285714285714286,0.9545454545454546,61.84,0.4775,0,Suspicious IP access
2026-02-07,Finance,payroll-db,7,2,4,2,3,0,18,18,18,10,12,5,0,0.5555555555555556,0.6666666666666666,0.2777777777777778,6.428571428571429,0.9423076923076923,2.5714285714285716,0.84,1.4285714285714286,0.0,1.2857142857142858,0.875,2.142857142857143,1.2727272727272727,2.142857142857143,0.6363636363636364,16.0,1.0588235294117647,8.428571428571429,1.0606060606060606,6.428571428571429,1.6153846153846154,71.41,0.7227,1,Phishing patterns
2026-02-07,Human Resources,benefits-db,3,3,3,0,2,2,13,13,12,8,2,2,3912,0.6153846153846154,0.15384615384615385,0.15384615384615385,4.571428571428571,0.5384615384615384,2.2857142857142856,0.6086956521739131,1.2857142857142858,0.875,0.7142857142857143,1.7499999999999998,2.7142857142857144,0.8076923076923077,1.7142857142857142,0.0,13.285714285714286,0.9099999999999999,7.428571428571429,0.9491525423728814,5.428571428571429,0.3111111111111111,36.32,0.1968,0,Phishing patterns
2026-02-07,Human Resources,hr-portal,3,2,3,0,3,1,12,12,12,7,2,3,2956,0.5833333333333334,0.16666666666666666,0.25,3.4285714285714284,0.6774193548387096,2.5714285714285716,0.84,1.0,0.5,0.2857142857142857,1.5555555555555558,2.2857142857142856,0.9130434782608696,0.7142857142857143,0.0,10.285714285714286,1.0632911392405062,6.571428571428571,0.9245283018867925,4.571428571428571,0.358974358974359,35.28,0.303,0,Phishing patterns
2026-02-07,Library,digital-archives,2,0,3,2,1,0,8,8,8,4,3,4,0,0.5,0.375,0.5,4.142857142857143,0.38888888888888884,1.1428571428571428,0.4666666666666667,2.5714285714285716,0.0,2.4285714285714284,0.0,1.0,1.5,1.4285714285714286,0.8235294117647058,12.714285714285714,0.5833333333333334,5.0,0.6666666666666666,4.0,0.6,30.42,0.177,0,Phishing patterns
2026-02-07,Library,library-catalog,4,1,2,0,0,2,9,9,9,4,0,3,7380,0.4444444444444444,0.0,0.3333333333333333,3.4285714285714284,0.9032258064516129,1.1428571428571428,0.0,1.5714285714285714,0.7777777777777779,2.4285714285714284,0.2916666666666667,0.7142857142857143,1.1666666666666665,1.4285714285714286,0.0,10.714285714285714,0.7682926829268293,4.428571428571429,0.7368421052631579,3.5714285714285716,0.0,15.45,0.0873,1,Login failures
2026-02-07,Registrar,registration-api,4,2,1,1,2,0,10,10,10,5,2,3,0,0.5,0.2,0.3,8.142857142857142,0.4375,2.4285714285714284,0.5833333333333334,0.7142857142857143,0.0,2.4285714285714284,0.5833333333333334,2.4285714285714284,0.2916666666666667,2.142857142857143,0.3181818181818182,18.285714285714285,0.5185185185185186,8.571428571428571,0.5223880597014926,7.857142857142857,0.22580645161290322,24.23,0.0885,0,Login failures
2026-02-07,Registrar,student-records,5,0,0,4,0,1,10,10,10,3,2,5,942,0.3,0.2,0.5,5.857142857142857,0.7291666666666667,1.7142857142857142,0.0,1.8571428571428572,0.35,2.5714285714285716,0.0,3.0,0.0,4.0,0.8,19.0,0.5,9.0,0.3,8.285714285714286,0.21538461538461537,24.6,0.1107,0,Privileged access attempts
2026-02-07,Research Lab,hpc-cluster,11,4,3,6,0,2,26,26,26,6,4,10,5209,0.23076923076923078,0.15384615384615385,0.38461538461538464,8.142857142857142,1.203125,4.142857142857143,0.0,3.5714285714285716,0.4375,1.8571428571428572,1.4,3.4285714285714284,0.6774193548387096,4.142857142857143,1.1666666666666665,25.285714285714285,0.9891304347826088,12.142857142857142,0.4565217391304348,7.857142857142857,0.45161290322580644,75.46,0.64,1,Privileged access attempts
2026-02-07,Research Lab,research-data-vault,8,3,1,4,1,2,19,19,18,6,4,5,7615,0.3157894736842105,0.21052631578947367,0.2631578947368421,6.571428571428571,1.0566037735849056,2.5714285714285716,0.27999999999999997,4.428571428571429,0.3684210526315789,2.142857142857143,0.9545454545454546,2.142857142857143,0.3181818181818182,3.4285714285714284,0.9032258064516129,21.285714285714285,0.8525641025641026,9.142857142857142,0.5915492957746479,5.142857142857143,0.6511627906976744,52.58,0.4865,1,Login failures
2026-02-07,Student Services,housing-api,9,3,1,4,1,2,20,20,20,3,1,5,6339,0.15,0.05,0.25,5.428571428571429,1.4,2.857142857142857,0.25925925925925924,0.8571428571428571,1.0769230769230769,2.7142857142857144,0.8076923076923077,3.0,0.25,1.2857142857142858,1.75,16.142857142857142,1.1666666666666667,8.714285714285714,0.3088235294117647,5.285714285714286,0.1590909090909091,45.64,0.3107,0,Login failures
2026-02-07,Student Services,student-portal,4,3,1,0,1,1,10,10,10,5,0,2,1600,0.5,0.0,0.2,6.428571428571429,0.5384615384615384,2.5714285714285716,0.27999999999999997,0.7142857142857143,0.5833333333333333,2.7142857142857144,0.8076923076923077,2.2857142857142856,0.30434782608695654,1.4285714285714286,0.0,16.142857142857142,0.5833333333333334,6.714285714285714,0.6481481481481481,7.142857142857143,0.0,16.52,0.0393,0,Login failures
2026-02-08,Admissions,admissions-portal,4,0,2,3,3,0,12,12,12,8,2,6,0,0.6666666666666666,0.16666666666666666,0.5,5.0,0.6666666666666666,2.4285714285714284,0.875,0.5714285714285714,0.0,1.8571428571428572,0.0,4.285714285714286,0.3783783783783784,0.7142857142857143,1.7499999999999998,14.857142857142858,0.7567567567567567,8.571428571428571,0.835820895522388,4.857142857142857,0.34146341463414637,47.09,0.2717,1,Privileged access attempts
