timestamp,department,system,event_type,severity,source_ip,source_ip_type,user_id,device_id,download_mb,is_new_device
2026-03-04T12:54:35,Research Lab,hpc-cluster,login_failure,medium,34.191.252.161,external,RES-U4907,RES-D631,0,0
2026-03-04T13:08:17,Research Lab,research-data-vault,login_failure,medium,36.234.36.46,external,RES-U3948,RES-D672,0,0
2026-03-04T13:10:59,Research Lab,research-data-vault,login_failure,medium,10.182.148.105,internal,RES-U2747,RES-D633,0,0
2026-03-04T13:18:40,Registrar,student-records,new_device_connection,medium,10.230.178.1,internal,REG-U8821,REG-D159,0,1
2026-03-04T13:18:45,Human Resources,hr-portal,privileged_access_attempt,critical,10.119.179.176,internal,HUM-U4961,HUM-D997,0,0
2026-03-04T13:21:59,Research Lab,research-data-vault,unusual_file_download,high,10.226.35.138,internal,RES-U5305,RES-D665,1689,0
2026-03-04T13:30:35,Admissions,admissions-portal,phishing_email_signal,high,168.98.4.183,external,ADM-U8469,ADM-D437,0,0
2026-03-04T13:43:14,Registrar,student-records,new_device_connection,medium,114.226.154.178,external,REG-U2748,REG-D290,0,1
2026-03-04T13:50:07,Admissions,application-db,suspicious_ip_access,medium,112.115.173.43,external,ADM-U4739,ADM-D283,0,0
2026-03-04T13:51:15,Research Lab,research-data-vault,suspicious_ip_access,high,71.217.243.216,external,RES-U3488,RES-D882,0,0
2026-03-04T13:58:01,Finance,finance-erp,privileged_access_attempt,critical,106.220.4.238,external,FIN-U6956,FIN-D800,0,0
2026-03-04T14:01:05,Finance,payroll-db,login_failure,low,10.61.40.107,internal,FIN-U3284,FIN-D300,0,0
2026-03-04T14:06:28,Admissions,application-db,phishing_email_signal,medium,139.95.218.194,external,ADM-U1563,ADM-D825,0,0
2026-03-04T14:07:17,Registrar,registration-api,unusual_file_download,medium,10.17.88.246,internal,REG-U7710,REG-D617,4133,0
2026-03-04T14:13:11,Registrar,student-records,login_failure,low,51.242.44.106,external,REG-U5133,REG-D868,0,0
2026-03-04T14:20:52,Research Lab,hpc-cluster,login_failure,medium,76.194.42.198,external,RES-U6054,RES-D825,0,0
2026-03-04T14:22:22,Registrar,registration-api,new_device_connection,low,10.147.220.5,internal,REG-U1734,REG-D744,0,1
2026-03-04T14:32:17,Admissions,application-db,phishing_email_signal,high,200.240.151.201,external,ADM-U7694,ADM-D990,0,0
2026-03-04T14:34:11,Finance,finance-erp,login_failure,medium,45.70.44.235,external,FIN-U2506,FIN-D832,0,0
2026-03-04T14:42:45,Research Lab,hpc-cluster,login_failure,medium,10.127.16.142,internal,RES-U5595,RES-D621,0,0
2026-03-04T14:45:03,Registrar,registration-api,suspicious_ip_access,medium,124.134.125.170,external,REG-U3653,REG-D482,0,0
2026-03-04T14:46:40,Finance,payroll-db,login_failure,medium,10.216.46.210,internal,FIN-U3988,FIN-D656,0,0
2026-03-04T14:52:02,Registrar,registration-api,privileged_access_attempt,high,10.20.78.145,internal,REG-U1310,REG-D814,0,0
2026-03-04T14:53:42,Registrar,student-records,privileged_access_attempt,high,10.198.244.175,internal,REG-U9318,REG-D474,0,0
2026-03-04T14:54:45,Registrar,student-records,new_device_connection,low,146.30.58.127,external,REG-U9654,REG-D551,0,1
2026-03-04T14:57:48,Research Lab,research-data-vault,privileged_access_attempt,critical,110.169.83.50,external,RES-U3360,RES-D923,0,0
2026-03-04T15:12:00,Registrar,registration-api,unusual_file_download,high,10.47.70.130,internal,REG-U4159,REG-D867,4901,0
2026-03-04T15:14:39,Human Resources,benefits-db,unusual_file_download,medium,127.92.80.185,external,HUM-U1027,HUM-D545,788,0
2026-03-04T15:16:01,Library,digital-archives,privileged_access_attempt,high,10.201.228.126,internal,LIB-U8817,LIB-D419,0,0
2026-03-04T15:17:58,Student Services,student-portal,suspicious_ip_access,medium,216.59.254.31,external,STU-U4581,STU-D632,0,0
2026-03-04T15:21:10,Library,library-catalog,login_failure,medium,10.190.72.63,internal,LIB-U9519,LIB-D418,0,0
2026-03-04T15:23:07,Finance,payroll-db,privileged_access_attempt,high,109.99.42.154,external,FIN-U7625,FIN-D933,0,0
2026-03-04T15:24:21,Admissions,application-db,login_failure,medium,187.72.61.94,external,ADM-U5595,ADM-D525,0,0
2026-03-04T15:25:21,Admissions,application-db,suspicious_ip_access,high,40.222.246.223,external,ADM-U8374,ADM-D657,0,0
2026-03-04T15:34:35,Research Lab,hpc-cluster,new_device_connection,medium,10.203.211.236,internal,RES-U1793,RES-D336,0,1
2026-03-04T15:38:50,Admissions,admissions-portal,phishing_email_signal,medium,124.205.174.112,external,ADM-U4598,ADM-D613,0,0
2026-03-04T15:43:34,Human Resources,benefits-db,privileged_access_attempt,high,10.111.196.230,internal,HUM-U1657,HUM-D781,0,0
2026-03-04T15:44:07,Human Resources,benefits-db,login_failure,medium,109.56.139.93,external,HUM-U5832,HUM-D210,0,0
2026-03-04T15:47:51,Research Lab,research-data-vault,new_device_connection,low,10.67.181.24,internal,RES-U3625,RES-D682,0,1
2026-03-04T15:50:08,Research Lab,research-data-vault,unusual_file_download,high,10.140.16.179,internal,RES-U8158,RES-D883,4392,0
2026-03-04T15:50:38,Research Lab,hpc-cluster,login_failure,medium,10.155.109.178,internal,RES-U9340,RES-D319,0,0
2026-03-04T15:55:19,Human Resources,benefits-db,suspicious_ip_access,high,215.12.74.24,external,HUM-U4892,HUM-D307,0,0
2026-03-04T16:04:31,Human Resources,hr-portal,login_failure,medium,179.40.133.187,external,HUM-U5353,HUM-D789,0,0
2026-03-04T16:05:51,Library,library-catalog,suspicious_ip_access,medium,109.58.143.75,external,LIB-U8149,LIB-D276,0,0
2026-03-04T16:06:34,Admissions,application-db,phishing_email_signal,high,49.59.110.30,external,ADM-U1783,ADM-D406,0,0
2026-03-04T16:08:13,Research Lab,research-data-vault,unusual_file_download,high,10.40.194.208,internal,RES-U5537,RES-D139,2283,0
2026-03-04T16:09:08,Research Lab,research-data-vault,login_failure,low,10.182.137.207,internal,RES-U4213,RES-D681,0,0
2026-03-04T16:18:30,Registrar,student-records,login_failure,low,10.139.69.237,internal,REG-U3452,REG-D466,0,0
2026-03-04T16:19:39,Library,library-catalog,phishing_email_signal,high,145.19.128.235,external,LIB-U7347,LIB-D563,0,0
2026-03-04T16:36:30,Admissions,application-db,login_failure,medium,10.108.252.144,internal,ADM-U1290,ADM-D330,0,0
2026-03-04T16:48:05,Registrar,student-records,phishing_email_signal,medium,173.114.210.198,external,REG-U3115,REG-D894,0,0
2026-03-04T16:53:05,Admissions,application-db,suspicious_ip_access,high,158.85.169.242,external,ADM-U1132,ADM-D167,0,0
2026-03-04T17:02:16,Research Lab,research-data-vault,login_failure,medium,131.88.10.217,external,RES-U3971,RES-D523,0,0
2026-03-04T17:04:52,Finance,payroll-db,suspicious_ip_access,medium,151.118.19.85,external,FIN-U2748,FIN-D368,0,0
2026-03-04T17:06:44,Human Resources,benefits-db,suspicious_ip_access,high,131.242.203.199,external,HUM-U5063,HUM-D762,0,0
2026-03-04T17:11:29,Human Resources,benefits-db,login_failure,medium,28.199.186.204,external,HUM-U3679,HUM-D366,0,0
2026-03-04T17:12:39,Admissions,application-db,login_failure,medium,10.60.196.34,internal,ADM-U1676,ADM-D361,0,0
2026-03-04T17:20:26,Library,digital-archives,privileged_access_attempt,high,10.123.136.89,internal,LIB-U3977,LIB-D584,0,0
2026-03-04T17:26:19,Research Lab,research-data-vault,unusual_file_download,medium,171.64.74.109,external,RES-U7735,RES-D791,2783,0
2026-03-04T17:31:25,Human Resources,hr-portal,login_failure,low,10.206.240.171,internal,HUM-U3729,HUM-D949,0,0
2026-03-04T17:37:36,Human Resources,hr-portal,suspicious_ip_access,medium,145.244.158.175,external,HUM-U4782,HUM-D897,0,0
2026-03-04T17:46:55,Human Resources,benefits-db,suspicious_ip_access,medium,59.95.69.194,external,HUM-U8772,HUM-D300,0,0
2026-03-04T17:51:15,Research Lab,hpc-cluster,login_failure,medium,10.40.23.61,internal,RES-U7361,RES-D859,0,0
2026-03-04T18:06:54,Library,digital-archives,unusual_file_download,medium,10.16.110.193,internal,LIB-U2891,LIB-D693,2264,0
2026-03-04T18:11:54,Registrar,registration-api,phishing_email_signal,high,103.241.229.206,external,REG-U9305,REG-D824,0,0
2026-03-04T18:15:59,Library,digital-archives,new_device_connection,low,10.206.137.244,internal,LIB-U9738,LIB-D479,0,1
2026-03-04T18:35:10,Research Lab,hpc-cluster,suspicious_ip_access,medium,93.247.129.80,external,RES-U8354,RES-D935,0,0
2026-03-04T18:38:52,Research Lab,research-data-vault,phishing_email_signal,high,161.157.45.50,external,RES-U7135,RES-D145,0,0
2026-03-04T18:45:18,Student Services,housing-api,suspicious_ip_access,high,211.14.152.1,external,STU-U3321,STU-D208,0,0
2026-03-04T18:46:44,Research Lab,hpc-cluster,login_failure,medium,10.113.44.167,internal,RES-U4756,RES-D691,0,0
2026-03-04T18:54:32,Admissions,admissions-portal,phishing_email_signal,high,77.143.73.100,external,ADM-U6157,ADM-D165,0,0
2026-03-04T18:54:40,Library,digital-archives,new_device_connection,low,10.36.93.39,internal,LIB-U5928,LIB-D398,0,1
2026-03-04T19:01:54,Research Lab,hpc-cluster,suspicious_ip_access,medium,218.20.253.172,external,RES-U2121,RES-D994,0,0
2026-03-04T19:08:06,Admissions,admissions-portal,new_device_connection,medium,10.24.178.243,internal,ADM-U8370,ADM-D551,0,1
2026-03-04T19:09:26,Finance,finance-erp,login_failure,medium,46.113.86.132,external,FIN-U6645,FIN-D404,0,0
2026-03-04T19:14:54,Research Lab,research-data-vault,phishing_email_signal,high,149.154.28.161,external,RES-U9531,RES-D189,0,0
2026-03-04T19:38:48,Admissions,application-db,privileged_access_attempt,critical,10.101.12.248,internal,ADM-U3127,ADM-D611,0,0
2026-03-04T19:44:20,Finance,finance-erp,login_failure,medium,10.180.119.123,internal,FIN-U8944,FIN-D753,0,0
2026-03-04T19:44:54,Student Services,housing-api,phishing_email_signal,high,72.126.196.242,external,STU-U6454,STU-D632,0,0
2026-03-04T19:48:25,Research Lab,hpc-cluster,login_failure,medium,10.69.57.214,internal,RES-U6139,RES-D119,0,0
2026-03-04T19:51:27,Library,digital-archives,login_failure,medium,10.191.120.80,internal,LIB-U4931,LIB-D431,0,0
2026-03-04T19:51:55,Library,library-catalog,unusual_file_download,medium,10.61.188.102,internal,LIB-U5818,LIB-D637,4651,0
2026-03-04T19:57:47,Human Resources,benefits-db,phishing_email_signal,medium,76.97.193.103,external,HUM-U1838,HUM-D899,0,0
2026-03-04T21:00:14,Admissions,application-db,privileged_access_attempt,critical,10.208.94.120,internal,ADM-U3466,ADM-D479,0,0
2026-03-04T21:01:10,Registrar,registration-api,suspicious_ip_access,medium,122.91.143.17,external,REG-U4400,REG-D321,0,0
2026-03-04T21:05:48,Admissions,application-db,privileged_access_attempt,critical,10.13.13.221,internal,ADM-U3494,ADM-D726,0,0
2026-03-04T21:07:10,Research Lab,hpc-cluster,privileged_access_attempt,critical,10.214.126.230,internal,RES-U5886,RES-D605,0,0
2026-03-04T21:20:41,Admissions,application-db,suspicious_ip_access,high,151.151.61.185,external,ADM-U4729,ADM-D470,0,0
2026-03-04T21:22:06,Student Services,housing-api,login_failure,medium,10.10.45.247,internal,STU-U8094,STU-D998,0,0
2026-03-04T21:23:33,Research Lab,hpc-cluster,suspicious_ip_access,high,193.0.234.166,external,RES-U3581,RES-D773,0,0
2026-03-04T21:23:59,Admissions,application-db,suspicious_ip_access,high,101.135.234.63,external,ADM-U4619,ADM-D873,0,0
2026-03-04T21:25:51,Admissions,admissions-portal,login_failure,low,106.10.110.137,external,ADM-U4045,ADM-D624,0,0
2026-03-04T21:27:47,Library,library-catalog,privileged_access_attempt,high,10.64.206.11,internal,LIB-U3027,LIB-D212,0,0
2026-03-04T21:32:50,Finance,finance-erp,phishing_email_signal,high,140.219.9.88,external,FIN-U5713,FIN-D324,0,0
2026-03-04T21:33:03,Admissions,admissions-portal,phishing_email_signal,medium,130.118.221.125,external,ADM-U8506,ADM-D103,0,0
2026-03-04T21:36:20,Human Resources,hr-portal,suspicious_ip_access,medium,77.191.41.207,external,HUM-U5733,HUM-D184,0,0
2026-03-04T21:43:55,Research Lab,research-data-vault,unusual_file_download,high,10.143.64.18,internal,RES-U3283,RES-D464,3322,0
2026-03-04T21:44:15,Finance,finance-erp,login_failure,medium,10.37.72.174,internal,FIN-U2325,FIN-D325,0,0
2026-03-04T21:54:25,Research Lab,research-data-vault,login_failure,medium,10.96.43.118,internal,RES-U1180,RES-D968,0,0
2026-03-04T21:58:57,Research Lab,hpc-cluster,login_failure,medium,10.183.218.151,internal,RES-U3112,RES-D414,0,0
2026-03-04T22:18:46,Research Lab,research-data-vault,unusual_file_download,medium,147.163.58.106,external,RES-U3838,RES-D741,2416,0
2026-03-04T22:22:14,Student Services,housing-api,login_failure,low,10.188.225.48,internal,STU-U5612,STU-D873,0,0
2026-03-04T22:23:57,Admissions,application-db,phishing_email_signal,high,175.197.123.7,external,ADM-U7652,ADM-D281,0,0
2026-03-04T22:26:38,Research Lab,research-data-vault,unusual_file_download,high,10.72.128.126,internal,RES-U1652,RES-D518,4045,0
2026-03-04T22:27:02,Student Services,student-portal,privileged_access_attempt,critical,10.222.188.74,internal,STU-U8988,STU-D884,0,0
2026-03-04T22:27:06,Admissions,application-db,login_failure,medium,10.95.21.68,internal,ADM-U2699,ADM-D337,0,0
2026-03-04T22:31:29,Registrar,registration-api,new_device_connection,low,156.158.121.106,external,REG-U4288,REG-D470,0,1
2026-03-04T22:32:37,Research Lab,hpc-cluster,unusual_file_download,medium,192.236.203.250,external,RES-U7504,RES-D155,1228,0
2026-03-04T22:36:17,Admissions,application-db,suspicious_ip_access,medium,87.220.134.97,external,ADM-U8459,ADM-D647,0,0
2026-03-04T22:36:27,Admissions,admissions-portal,suspicious_ip_access,high,46.76.202.204,external,ADM-U6884,ADM-D850,0,0
2026-03-04T22:42:31,Finance,payroll-db,login_failure,medium,10.235.110.171,internal,FIN-U1775,FIN-D657,0,0
2026-03-04T22:44:06,Human Resources,hr-portal,phishing_email_signal,medium,64.105.225.138,external,HUM-U4394,HUM-D620,0,0
2026-03-04T22:54:37,Finance,finance-erp,phishing_email_signal,high,100.39.158.130,external,FIN-U1862,FIN-D592,0,0
2026-03-04T22:55:50,Admissions,admissions-portal,suspicious_ip_access,high,109.73.33.31,external,ADM-U3898,ADM-D195,0,0
2026-03-04T22:58:01,Student Services,student-portal,new_device_connection,low,10.115.180.170,internal,STU-U9888,STU-D717,0,1
2026-03-04T23:14:13,Research Lab,hpc-cluster,unusual_file_download,high,10.157.49.49,internal,RES-U5015,RES-D762,454,0
2026-03-04T23:15:07,Research Lab,hpc-cluster,unusual_file_download,high,39.147.162.53,external,RES-U4790,RES-D286,4699,0
2026-03-04T23:15:46,Admissions,application-db,login_failure,medium,214.195.223.34,external,ADM-U3841,ADM-D839,0,0
2026-03-04T23:24:45,Research Lab,research-data-vault,login_failure,medium,122.60.246.156,external,RES-U1467,RES-D139,0,0
2026-03-04T23:29:58,Research Lab,hpc-cluster,login_failure,low,10.109.58.165,internal,RES-U4660,RES-D438,0,0
2026-03-04T23:35:46,Research Lab,hpc-cluster,login_failure,medium,10.85.132.235,internal,RES-U7282,RES-D951,0,0
2026-03-04T23:37:49,Human Resources,benefits-db,login_failure,low,10.180.150.208,internal,HUM-U8832,HUM-D689,0,0
2026-03-04T23:39:22,Research Lab,research-data-vault,login_failure,medium,10.10.145.22,internal,RES-U5720,RES-D957,0,0
2026-03-04T23:47:02,Admissions,application-db,login_failure,low,10.236.6.234,internal,ADM-U4554,ADM-D585,0,0
2026-03-04T23:49:15,Finance,finance-erp,suspicious_ip_access,medium,66.97.15.129,external,FIN-U7983,FIN-D161,0,0
2026-03-04T23:51:14,Admissions,application-db,login_failure,medium,134.82.73.127,external,ADM-U8530,ADM-D838,0,0
2026-03-04T23:52:43,Admissions,admissions-portal,login_failure,medium,10.111.141.230,internal,ADM-U7254,ADM-D160,0,0
2026-03-04T23:55:09,Admissions,application-db,suspicious_ip_access,high,114.170.95.137,external,ADM-U1909,ADM-D722,0,0
2026-03-04T23:56:26,Finance,finance-erp,new_device_connection,medium,120.166.187.27,external,FIN-U5295,FIN-D700,0,1
2026-03-04T23:57:44,Research Lab,research-data-vault,login_failure,medium,100.182.195.171,external,RES-U2789,RES-D496,0,0
2026-03-04T23:58:45,Admissions,admissions-portal,phishing_email_signal,medium,41.82.123.146,external,ADM-U6788,ADM-D957,0,0
2026-03-04T23:59:23,Finance,finance-erp,new_device_connection,low,10.2.225.38,internal,FIN-U2151,FIN-D972,0,1
2026-03-05T00:00:49,Registrar,registration-api,phishing_email_signal,medium,88.158.22.236,external,REG-U5282,REG-D158,0,0
2026-03-05T00:19:23,Research Lab,research-data-vault,login_failure,low,10.61.14.136,internal,RES-U1189,RES-D546,0,0
2026-03-05T00:32:47,Registrar,registration-api,new_device_connection,medium,10.14.98.67,internal,REG-U7980,REG-D840,0,1
2026-03-05T00:45:50,Registrar,student-records,login_failure,low,10.202.165.137,internal,REG-U3749,REG-D720,0,0
2026-03-05T00:53:36,Admissions,admissions-portal,login_failure,low,105.209.181.140,external,ADM-U3279,ADM-D741,0,0
2026-03-05T01:00:32,Research Lab,research-data-vault,suspicious_ip_access,medium,93.80.12.5,external,RES-U1284,RES-D427,0,0
2026-03-05T01:00:56,Research Lab,research-data-vault,login_failure,low,136.58.61.218,external,RES-U3395,RES-D961,0,0
2026-03-05T01:03:34,Library,library-catalog,login_failure,medium,117.161.246.114,external,LIB-U1719,LIB-D393,0,0
2026-03-05T01:09:49,Registrar,registration-api,login_failure,low,10.175.117.104,internal,REG-U1573,REG-D123,0,0
2026-03-05T01:17:43,Research Lab,research-data-vault,login_failure,medium,39.154.180.160,external,RES-U8482,RES-D957,0,0
2026-03-05T01:18:51,Registrar,registration-api,login_failure,low,10.66.61.230,internal,REG-U3764,REG-D286,0,0
2026-03-05T01:20:45,Human Resources,hr-portal,phishing_email_signal,medium,27.245.92.88,external,HUM-U7257,HUM-D105,0,0
2026-03-05T01:27:05,Registrar,registration-api,login_failure,medium,212.61.205.75,external,REG-U5153,REG-D209,0,0
2026-03-05T01:27:26,Research Lab,research-data-vault,privileged_access_attempt,critical,116.35.53.249,external,RES-U1547,RES-D259,0,0
2026-03-05T01:29:53,Registrar,registration-api,privileged_access_attempt,high,10.196.106.71,internal,REG-U5366,REG-D721,0,0
2026-03-05T01:30:42,Research Lab,hpc-cluster,new_device_connection,low,167.194.156.187,external,RES-U6561,RES-D501,0,1
2026-03-05T01:33:42,Registrar,student-records,suspicious_ip_access,high,182.15.195.20,external,REG-U4778,REG-D546,0,0
2026-03-05T01:35:25,Research Lab,hpc-cluster,privileged_access_attempt,critical,164.239.242.46,external,RES-U2776,RES-D546,0,0
2026-03-05T01:38:31,Research Lab,hpc-cluster,login_failure,medium,10.99.190.59,internal,RES-U5845,RES-D759,0,0
2026-03-05T01:39:28,Registrar,student-records,login_failure,low,10.234.19.145,internal,REG-U4251,REG-D110,0,0
2026-03-05T01:40:30,Registrar,registration-api,privileged_access_attempt,high,10.148.79.166,internal,REG-U9658,REG-D566,0,0
2026-03-05T01:43:23,Research Lab,hpc-cluster,unusual_file_download,high,10.18.186.210,internal,RES-U1226,RES-D823,3857,0
2026-03-05T01:49:16,Student Services,student-portal,unusual_file_download,high,10.68.190.252,internal,STU-U5647,STU-D228,4502,0
2026-03-05T01:49:33,Research Lab,research-data-vault,suspicious_ip_access,medium,83.114.232.194,external,RES-U3101,RES-D697,0,0
2026-03-05T02:03:54,Student Services,student-portal,new_device_connection,medium,123.179.56.38,external,STU-U8603,STU-D557,0,1
2026-03-05T02:18:51,Registrar,student-records,login_failure,medium,10.208.235.26,internal,REG-U2464,REG-D127,0,0
2026-03-05T02:28:04,Finance,finance-erp,login_failure,low,67.57.18.167,external,FIN-U3796,FIN-D923,0,0
2026-03-05T02:41:25,Registrar,student-records,login_failure,low,152.95.106.239,external,REG-U9274,REG-D851,0,0
2026-03-05T02:46:57,Registrar,registration-api,phishing_email_signal,high,64.81.193.26,external,REG-U7216,REG-D535,0,0
2026-03-05T02:58:13,Research Lab,hpc-cluster,privileged_access_attempt,high,199.15.237.61,external,RES-U5047,RES-D763,0,0
2026-03-05T02:59:27,Research Lab,hpc-cluster,privileged_access_attempt,critical,10.142.97.24,internal,RES-U9269,RES-D256,0,0
2026-03-05T03:10:50,Registrar,student-records,privileged_access_attempt,critical,10.65.48.222,internal,REG-U6546,REG-D426,0,0
2026-03-05T03:18:38,Registrar,student-records,login_failure,medium,10.107.174.239,internal,REG-U6857,REG-D609,0,0
2026-03-05T03:20:16,Human Resources,hr-portal,suspicious_ip_access,high,178.77.149.180,external,HUM-U2523,HUM-D786,0,0
2026-03-05T03:23:11,Registrar,student-records,privileged_access_attempt,high,10.206.118.103,internal,REG-U1008,REG-D951,0,0
2026-03-05T03:33:28,Student Services,student-portal,new_device_connection,low,10.92.26.230,internal,STU-U4896,STU-D317,0,1
2026-03-05T03:41:49,Research Lab,research-data-vault,privileged_access_attempt,high,10.5.248.198,internal,RES-U8159,RES-D780,0,0
2026-03-05T03:52:36,Registrar,registration-api,new_device_connection,medium,10.125.97.52,internal,REG-U3653,REG-D816,0,1
2026-03-05T03:53:09,Finance,finance-erp,new_device_connection,medium,10.231.223.4,internal,FIN-U3672,FIN-D290,0,1
2026-03-05T03:54:09,Registrar,registration-api,new_device_connection,medium,10.85.52.38,internal,REG-U2239,REG-D644,0,1
2026-03-05T04:08:24,Registrar,registration-api,suspicious_ip_access,medium,37.188.214.191,external,REG-U2352,REG-D890,0,0
2026-03-05T04:16:53,Research Lab,hpc-cluster,new_device_connection,low,10.145.35.131,internal,RES-U6617,RES-D717,0,1
2026-03-05T04:18:56,Human Resources,hr-portal,login_failure,low,10.215.14.30,internal,HUM-U3577,HUM-D577,0,0
2026-03-05T04:21:37,Registrar,registration-api,privileged_access_attempt,critical,10.84.103.231,internal,REG-U3093,REG-D529,0,0
2026-03-05T04:30:28,Research Lab,hpc-cluster,unusual_file_download,high,201.192.110.243,external,RES-U9438,RES-D981,1240,0
2026-03-05T04:36:43,Registrar,registration-api,login_failure,low,10.116.170.74,internal,REG-U3990,REG-D992,0,0
2026-03-05T04:39:55,Human Resources,benefits-db,phishing_email_signal,high,143.50.211.145,external,HUM-U6176,HUM-D238,0,0
2026-03-05T04:43:21,Research Lab,research-data-vault,new_device_connection,low,10.85.26.182,internal,RES-U1831,RES-D556,0,1
2026-03-05T05:06:58,Registrar,registration-api,login_failure,medium,10.154.43.185,internal,REG-U2005,REG-D781,0,0
2026-03-05T05:07:11,Admissions,application-db,suspicious_ip_access,medium,178.14.118.229,external,ADM-U3167,ADM-D894,0,0
2026-03-05T05:10:38,Library,library-catalog,new_device_connection,low,10.115.121.183,internal,LIB-U6277,LIB-D827,0,1
2026-03-05T05:12:32,Research Lab,research-data-vault,privileged_access_attempt,high,10.54.221.59,internal,RES-U9648,RES-D187,0,0
2026-03-05T05:12:56,Registrar,registration-api,login_failure,low,169.75.23.6,external,REG-U3377,REG-D877,0,0
2026-03-05T05:15:33,Research Lab,hpc-cluster,phishing_email_signal,medium,112.114.129.235,external,RES-U4504,RES-D238,0,0
2026-03-05T05:22:48,Registrar,registration-api,login_failure,low,10.17.234.76,internal,REG-U5342,REG-D549,0,0
2026-03-05T05:23:21,Finance,payroll-db,login_failure,medium,10.114.85.30,internal,FIN-U6229,FIN-D531,0,0
2026-03-05T05:24:52,Admissions,admissions-portal,phishing_email_signal,medium,26.118.47.187,external,ADM-U6564,ADM-D303,0,0
2026-03-05T05:26:48,Research Lab,hpc-cluster,suspicious_ip_access,medium,112.222.79.171,external,RES-U1568,RES-D131,0,0
2026-03-05T05:36:27,Registrar,registration-api,login_failure,low,145.135.186.80,external,REG-U4539,REG-D278,0,0
2026-03-05T05:40:55,Research Lab,hpc-cluster,login_failure,low,10.158.68.103,internal,RES-U7545,RES-D369,0,0
2026-03-05T05:44:05,Research Lab,hpc-cluster,login_failure,medium,10.222.90.167,internal,RES-U7540,RES-D380,0,0
2026-03-05T05:45:35,Admissions,admissions-portal,new_device_connection,medium,10.192.99.142,internal,ADM-U6070,ADM-D117,0,1
2026-03-05T05:47:58,Registrar,registration-api,new_device_connection,medium,10.177.1.89,internal,REG-U2818,REG-D282,0,1
2026-03-05T05:49:05,Human Resources,benefits-db,login_failure,medium,10.66.8.205,internal,HUM-U3307,HUM-D453,0,0
2026-03-05T05:52:45,Human Resources,hr-portal,login_failure,medium,171.251.175.9,external,HUM-U1854,HUM-D597,0,0
2026-03-05T05:56:05,Library,library-catalog,privileged_access_attempt,critical,10.51.245.221,internal,LIB-U2998,LIB-D527,0,0
2026-03-05T07:00:22,Student Services,student-portal,login_failure,low,10.102.55.143,internal,STU-U7619,STU-D931,0,0
2026-03-05T07:00:38,Student Services,housing-api,phishing_email_signal,medium,32.177.61.152,external,STU-U1714,STU-D199,0,0
2026-03-05T07:02:05,Registrar,registration-api,login_failure,medium,10.88.249.225,internal,REG-U8338,REG-D778,0,0
2026-03-05T07:05:47,Admissions,application-db,phishing_email_signal,medium,25.195.232.82,external,ADM-U3584,ADM-D485,0,0
2026-03-05T07:09:06,Human Resources,benefits-db,login_failure,low,10.108.89.89,internal,HUM-U3453,HUM-D955,0,0
2026-03-05T07:16:32,Human Resources,benefits-db,login_failure,low,10.224.39.184,internal,HUM-U2237,HUM-D635,0,0
2026-03-05T07:27:47,Research Lab,hpc-cluster,phishing_email_signal,high,89.66.83.151,external,RES-U4614,RES-D776,0,0
2026-03-05T07:30:31,Student Services,student-portal,login_failure,medium,167.28.163.21,external,STU-U4270,STU-D591,0,0
2026-03-05T07:31:01,Finance,payroll-db,new_device_connection,medium,83.5.243.235,external,FIN-U4007,FIN-D993,0,1
2026-03-05T07:37:32,Human Resources,benefits-db,login_failure,low,10.82.8.24,internal,HUM-U4845,HUM-D688,0,0
2026-03-05T07:56:13,Research Lab,research-data-vault,phishing_email_signal,medium,30.201.45.82,external,RES-U6225,RES-D423,0,0
2026-03-05T08:05:22,Student Services,student-portal,unusual_file_download,medium,63.30.26.154,external,STU-U1648,STU-D396,4599,0
2026-03-05T08:05:43,Research Lab,research-data-vault,suspicious_ip_access,medium,203.135.2.23,external,RES-U5536,RES-D442,0,0
2026-03-05T08:06:51,Student Services,student-portal,new_device_connection,low,10.57.176.168,internal,STU-U4214,STU-D905,0,1
2026-03-05T08:07:10,Research Lab,research-data-vault,phishing_email_signal,high,199.179.203.59,external,RES-U4589,RES-D588,0,0
2026-03-05T08:09:03,Finance,finance-erp,new_device_connection,medium,180.7.7.190,external,FIN-U3571,FIN-D402,0,1
2026-03-05T08:13:25,Student Services,housing-api,login_failure,medium,10.56.170.46,internal,STU-U6578,STU-D565,0,0
2026-03-05T08:14:10,Student Services,student-portal,suspicious_ip_access,high,135.205.56.192,external,STU-U4058,STU-D193,0,0
2026-03-05T08:15:30,Registrar,student-records,privileged_access_attempt,high,10.10.166.166,internal,REG-U9367,REG-D456,0,0
2026-03-05T08:16:47,Admissions,admissions-portal,phishing_email_signal,high,168.15.179.155,external,ADM-U6690,ADM-D129,0,0
2026-03-05T08:27:02,Library,digital-archives,new_device_connection,medium,63.222.116.66,external,LIB-U5982,LIB-D492,0,1
2026-03-05T08:27:26,Library,library-catalog,unusual_file_download,medium,10.67.49.10,internal,LIB-U2320,LIB-D834,1560,0
2026-03-05T08:32:48,Student Services,student-portal,login_failure,low,10.14.96.254,internal,STU-U2867,STU-D226,0,0
2026-03-05T08:33:55,Admissions,admissions-portal,suspicious_ip_access,medium,160.208.105.235,external,ADM-U9567,ADM-D149,0,0
